partida_id,clube,chutes,chutes_no_alvo,posse_de_bola,precisao_passes,faltas,impedimentos,escanteios
5276,Palmeiras,10,0,0.52,,17,2,7
5277,Atletico-MG,20,0,0.59,,14,3,5
5277,Internacional,6,0,0.41,,11,2,3
5278,Sport,13,0,0.59,,8,2,9
5278,Avai,7,0,0.41,,16,1,0
5279,Joinville,13,0,0.42,,23,0,4
5279,Coritiba,13,0,0.58,,16,4,4
5280,Figueirense,15,0,0.33,,14,1,4
5280,Flamengo,11,0,0.67,,10,2,3
5281,Palmeiras,16,0,0.59,,18,1,8
5281,Ponte Preta,9,0,0.41,,17,0,6
5282,Fluminense,7,3,0.42,,16,1,3
5282,Sao Paulo,10,1,0.58,,21,2,5
5283,Athletico-PR,5,0,0.51,,20,3,0
5283,Cruzeiro,19,0,0.49,,7,5,11
5284,Vasco,12,0,0.57,,16,2,8
5284,Chapecoense,10,0,0.43,,19,1,0
5285,Corinthians,17,0,0.63,,9,3,6
5285,Goias,13,0,0.37,,10,6,4
5286,Gremio,14,0,0.49,,14,0,9
5286,Santos,12,0,0.51,,4,1,11
5287,Avai,11,0,0.54,,14,2,1
5287,Palmeiras,17,0,0.46,,29,1,5
5288,Joinville,14,0,0.45,,24,4,5
5288,Figueirense,14,0,0.55,,16,2,3
5289,Ponte Preta,17,10,0.46,,30,2,6
5289,Coritiba,9,3,0.54,,27,2,2
5290,Cruzeiro,21,8,0.49,,13,1,7
5290,Fluminense,6,0,0.51,,14,0,3
5291,Athletico-PR,11,0,0.56,,11,5,7
5291,Corinthians,12,0,0.44,,12,1,5
5292,Flamengo,17,0,0.63,,19,0,5
5292,Internacional,8,0,0.37,,24,0,1
5293,Sao Paulo,17,0,0.48,,11,3,4
5293,Vasco,16,0,0.52,,16,2,7
5294,Gremio,15,0,0.57,,17,2,5
5294,Chapecoense,21,0,0.43,,13,1,3
5295,Santos,16,0,0.61,,9,4,3
5295,Goias,10,0,0.39,,8,1,1
5296,Sport,11,0,0.44,,13,1,4
5296,Atletico-MG,7,0,0.56,,8,1,7
5297,Fluminense,20,9,0.54,,4,2,7
5297,Athletico-PR,12,4,0.46,,21,1,5
5298,Internacional,15,0,0.62,,11,5,4
5298,Joinville,9,0,0.38,,18,1,4
5299,Figueirense,16,0,0.38,,24,3,4
5299,Santos,8,0,0.62,,20,1,4
5300,Palmeiras,14,0,0.53,,15,1,11
5300,Sport,9,0,0.47,,9,1,1
5301,Corinthians,8,0,0.56,,19,1,1
5301,Flamengo,8,0,0.44,,20,6,6
5302,Coritiba,12,0,0.4,,17,2,3
5302,Sao Paulo,15,0,0.6,,21,1,3
5303,Chapecoense,10,0,0.53,,17,1,2
5303,Avai,12,0,0.47,,16,1,4
5304,Vasco,20,0,0.53,,12,4,3
5304,Gremio,11,0,0.47,,16,4,9
5305,Goias,17,0,0.44,,14,0,8
5305,Cruzeiro,15,0,0.56,,11,0,5
5306,Atletico-MG,17,0,0.59,,15,0,6
5306,Ponte Preta,7,0,0.41,,12,2,5
5307,Sao Paulo,16,0,0.57,,10,3,4
5307,Sport,9,0,0.43,,15,2,2
5308,Avai,10,0,0.51,,16,1,4
5308,Cruzeiro,15,0,0.49,,16,0,3
5309,Ponte Preta,2,0,0.51,,20,2,7
5309,Joinville,11,0,0.49,,17,0,4
5310,Coritiba,11,0,0.64,,13,3,7
5310,Figueirense,6,0,0.36,,29,2,6
5311,Chapecoense,17,0,0.56,,13,2,7
5311,Athletico-PR,5,0,0.44,,12,1,4
5312,Santos,13,0,0.46,,15,6,6
5312,Palmeiras,8,0,0.54,,18,3,4
5313,Gremio,11,0,0.52,,12,0,6
5313,Flamengo,6,0,0.48,,12,1,1
5314,Atletico-MG,16,0,0.59,,11,5,11
5314,Corinthians,9,0,0.41,,15,1,2
5315,Vasco,13,3,0.48,,18,0,13
5315,Fluminense,14,5,0.52,,22,2,5
5316,Goias,14,0,0.34,,16,3,4
5316,Internacional,14,0,0.66,,12,2,5
5317,Internacional,11,0,0.55,,20,0,4
5317,Ponte Preta,13,0,0.45,,20,4,6
5318,Corinthians,10,0,0.67,,5,1,6
5318,Coritiba,10,0,0.33,,17,2,7
5319,Athletico-PR,18,0,0.59,,21,1,7
5319,Avai,21,0,0.41,,10,1,4
5320,Fluminense,13,5,0.6,,12,3,6
5320,Chapecoense,18,3,0.4,,14,2,5
5321,Palmeiras,15,0,0.57,,29,1,8
5321,Vasco,9,0,0.43,,13,3,2
5322,Flamengo,13,0,0.65,,16,4,5
5322,Goias,11,0,0.35,,14,1,2
5323,Cruzeiro,18,0,0.44,,5,4,6
5323,Sao Paulo,13,0,0.56,,12,0,2
5324,Figueirense,13,0,0.31,,14,4,10
5324,Atletico-MG,13,0,0.69,,13,2,6
5325,Joinville,9,0,0.55,,22,3,11
5325,Santos,11,0,0.45,,19,8,7
5326,Sport,13,0,0.48,,8,1,8
5326,Gremio,8,0,0.52,,16,2,4
5327,Cruzeiro,21,0,0.47,,13,3,13
5327,Sport,15,0,0.53,,15,3,13
5328,Goias,12,0,0.62,,20,4,5
5328,Coritiba,11,0,0.38,,18,0,3
5329,Ponte Preta,13,0,0.68,,18,3,5
5329,Figueirense,7,0,0.32,,24,2,1
5330,Avai,11,0,0.4,,12,1,6
5330,Joinville,14,0,0.6,,13,0,8
5331,Athletico-PR,14,0,0.47,,13,5,1
5331,Palmeiras,12,0,0.53,,15,4,4
5332,Gremio,21,0,0.63,,20,3,9
5332,Fluminense,8,0,0.37,,21,2,4
5333,Chapecoense,18,0,0.43,,16,4,9
5333,Internacional,11,0,0.57,,14,7,3
5334,Sao Paulo,18,0,0.45,,7,3,5
5334,Atletico-MG,10,0,0.55,,9,4,5
5335,Santos,13,0,0.59,,20,2,6
5335,Flamengo,11,0,0.41,,11,1,3
5336,Vasco,14,0,0.4,,12,6,8
5336,Corinthians,14,0,0.6,,15,0,6
5337,Palmeiras,10,0,0.51,,20,1,1
5337,Cruzeiro,15,0,0.49,,13,2,2
5338,Joinville,21,0,0.54,,21,3,7
5338,Vasco,8,0,0.46,,10,1,9
5339,Atletico-MG,18,0,0.73,,16,3,6
5339,Goias,12,0,0.27,,12,1,2
5340,Internacional,13,0,0.43,,21,2,6
5340,Gremio,11,0,0.57,,13,0,4
5341,Figueirense,14,0,0.51,,13,3,4
5341,Chapecoense,6,0,0.49,,15,1,5
5342,Corinthians,13,0,0.51,,10,0,3
5342,Sao Paulo,19,0,0.49,,10,3,9
5343,Flamengo,15,0,0.59,,19,0,8
5343,Ponte Preta,12,0,0.41,,23,2,3
5344,Fluminense,9,0,0.56,,11,2,5
5344,Avai,13,0,0.44,,6,2,5
5345,Coritiba,10,0,0.37,,13,2,3
5345,Santos,8,0,0.63,,21,1,5
5346,Sport,20,0,0.54,,10,3,10
5346,Athletico-PR,7,0,0.46,,20,2,5
5347,Sao Paulo,19,0,0.65,,16,0,4
5347,Figueirense,12,0,0.35,,26,6,2
5348,Fluminense,8,0,0.43,,13,0,3
5348,Internacional,14,0,0.57,,20,1,3
5349,Avai,10,0,0.48,,19,0,8
5349,Ponte Preta,4,0,0.52,,27,1,2
5350,Sport,13,0,0.45,,14,4,8
5350,Corinthians,8,0,0.55,,17,2,4
5351,Cruzeiro,21,0,0.57,,12,2,3
5351,Joinville,4,0,0.43,,13,1,2
5352,Gremio,4,0,0.43,,10,3,3
5352,Atletico-MG,15,0,0.57,,11,0,3
5353,Chapecoense,11,0,0.66,,17,0,4
5353,Goias,14,0,0.34,,17,2,3
5354,Vasco,16,0,0.47,,14,1,10
5354,Santos,9,0,0.53,,12,3,2
5355,Palmeiras,6,0,0.7,,22,4,6
5355,Coritiba,7,0,0.3,,27,4,2
5356,Athletico-PR,17,0,0.4,,16,2,2
5356,Flamengo,10,0,0.6,,14,1,4
5357,Internacional,13,0,0.51,,11,4,9
5357,Cruzeiro,6,0,0.49,,13,2,3
5358,Flamengo,15,0,0.65,,16,1,1
5358,Palmeiras,14,0,0.35,,20,4,5
5359,Figueirense,17,0,0.39,,16,0,7
5359,Fluminense,8,0,0.61,,18,1,5
5360,Santos,12,0,0.49,,10,4,7
5360,Athletico-PR,15,0,0.51,,10,3,5
5361,Ponte Preta,14,0,0.48,,21,4,9
5361,Sport,4,0,0.52,,12,2,5
5362,Goias,6,0,0.36,,12,1,2
5362,Sao Paulo,6,0,0.64,,21,0,3
5363,Corinthians,14,0,0.78,,11,2,4
5363,Avai,11,0,0.22,,14,1,2
5364,Atletico-MG,14,0,0.6,,7,2,5
5364,Chapecoense,10,0,0.4,,11,0,4
5365,Joinville,13,0,0.54,,12,3,7
5365,Gremio,7,0,0.46,,13,3,4
5366,Coritiba,6,0,0.47,,20,1,4
5366,Vasco,7,0,0.53,,15,3,3
5367,Palmeiras,12,6,0.65,,14,2,8
5367,Athletico-PR,4,0,0.35,,17,0,1
5368,Flamengo,11,0,0.56,,18,2,4
5368,Sport,1,0,0.44,,15,3,4
5369,Atletico-MG,23,0,0.4,,18,3,4
5369,Santos,12,0,0.6,,12,5,2
5370,Coritiba,15,0,0.51,,19,1,5
5370,Cruzeiro,6,0,0.49,,23,4,0
5371,Santa Cruz,7,0,0.38,,11,6,6
5371,Vitoria,11,0,0.62,,17,1,1
5372,Botafogo-RJ,11,0,0.67,,7,3,7
5372,Sao Paulo,6,0,0.33,,10,3,4
5373,Figueirense,13,0,0.54,,8,1,6
5373,Ponte Preta,20,0,0.46,,21,1,9
5374,Corinthians,15,0,0.61,,12,2,10
5374,Gremio,6,0,0.39,,20,3,2
5375,America-MG,17,0,0.39,,8,2,8
5375,Fluminense,14,0,0.61,,9,4,15
5376,Internacional,12,0,0.69,,14,1,9
5376,Chapecoense,6,0,0.31,,20,1,4
5377,Ponte Preta,11,0,0.34,,21,3,4
5377,Palmeiras,11,0,0.66,,16,3,6
5378,Fluminense,15,0,0.58,,20,0,6
5378,Santa Cruz,10,0,0.42,,23,0,5
5379,Cruzeiro,17,0,0.7,,11,1,5
5379,Figueirense,13,0,0.3,,14,1,4
5380,Santos,12,0,0.59,,12,6,2
5380,Coritiba,4,0,0.41,,15,3,1
5381,Athletico-PR,9,0,0.42,,18,1,5
5381,Atletico-MG,25,0,0.58,,7,3,14
5382,Vitoria,10,0,0.34,,20,5,5
5382,Corinthians,13,0,0.66,,24,3,5
5383,Chapecoense,18,0,0.62,,12,3,6
5383,America-MG,9,0,0.38,,26,1,2
5384,Sao Paulo,17,0,0.54,,11,0,11
5384,Internacional,12,0,0.46,,16,2,5
5385,Gremio,20,0,0.44,,17,4,11
5385,Flamengo,14,0,0.56,,8,4,5
5386,Sport,13,0,0.56,,14,1,10
5386,Botafogo-RJ,19,0,0.44,,10,5,1
5387,Figueirense,13,0,0.46,,21,2,7
5387,Santos,8,0,0.54,,12,1,2
5388,Botafogo-RJ,10,3,0.34,,8,5,3
5388,Athletico-PR,16,4,0.66,,12,1,5
5389,Flamengo,8,0,0.63,,10,3,2
5389,Chapecoense,12,0,0.37,,24,3,5
5390,America-MG,12,0,0.54,,22,1,4
5390,Vitoria,7,0,0.46,,18,3,1
5391,Santa Cruz,9,0,0.34,,16,3,1
5391,Cruzeiro,20,0,0.66,,15,1,7
5392,Palmeiras,15,0,0.53,,20,1,8
5392,Fluminense,14,0,0.47,,12,3,4
5393,Coritiba,13,0,0.51,,18,0,6
5393,Sao Paulo,11,0,0.49,,12,1,3
5394,Corinthians,14,0,0.58,,23,0,5
5394,Ponte Preta,6,0,0.42,,15,1,3
5395,Internacional,11,0,0.52,,14,3,7
5395,Sport,10,0,0.48,,13,1,5
5396,Atletico-MG,15,0,0.55,,8,0,5
5396,Gremio,10,0,0.45,,14,1,4
5397,Cruzeiro,27,0,0.66,,7,1,15
5397,America-MG,6,0,0.34,,9,1,4
5398,Athletico-PR,10,8,0.48,,17,3,7
5398,Figueirense,11,4,0.52,,17,1,5
5399,Chapecoense,17,0,0.66,,16,0,9
5399,Santa Cruz,4,0,0.34,,19,1,1
5400,Ponte Preta,18,0,0.61,,19,1,8
5400,Flamengo,6,0,0.39,,13,1,2
5401,Sport,11,0,0.56,,7,4,8
5401,Corinthians,12,0,0.44,,12,0,1
5402,Fluminense,15,3,0.44,,16,0,2
5402,Botafogo-RJ,6,0,0.56,,17,0,7
5403,Vitoria,16,0,0.43,,21,1,4
5403,Atletico-MG,16,0,0.57,,18,2,5
5404,Sao Paulo,15,0,0.45,,18,3,13
5404,Palmeiras,8,0,0.55,,21,3,2
5405,Gremio,12,0,0.55,,19,1,4
5405,Coritiba,13,0,0.45,,18,4,2
5406,Santos,13,0,0.49,,9,2,5
5406,Internacional,11,0,0.51,,14,0,5
5407,Internacional,9,1,0.48,,30,3,7
5407,Athletico-PR,13,0,0.52,,15,4,4
5408,Corinthians,14,0,0.67,,14,0,7
5408,Santos,3,0,0.33,,14,3,3
5409,Santa Cruz,8,0,0.52,,25,1,6
5409,Sport,17,0,0.48,,15,2,2
5410,Coritiba,19,0,0.51,,17,1,6
5410,Chapecoense,15,0,0.49,,23,1,9
5411,Atletico-MG,17,0,0.62,,16,4,0
5411,Fluminense,11,0,0.38,,19,5,2
5412,Figueirense,17,0,0.37,,16,0,5
5412,Sao Paulo,12,0,0.63,,19,1,5
5413,Botafogo-RJ,5,0,0.51,,11,3,9
5413,Cruzeiro,14,0,0.49,,23,2,7
5414,America-MG,14,0,0.55,,7,5,3
5414,Ponte Preta,13,0,0.45,,15,2,7
5415,Palmeiras,16,0,0.45,,24,3,4
5415,Gremio,11,0,0.55,,19,1,1
5416,Flamengo,17,0,0.51,,14,1,5
5416,Vitoria,5,0,0.49,,18,1,2
5417,Athletico-PR,12,4,0.61,,12,0,4
5417,Santa Cruz,10,1,0.39,,18,0,2
5418,Chapecoense,8,0,0.45,,12,0,2
5418,Fluminense,12,0,0.55,,11,3,3
5419,Corinthians,20,0,0.76,,13,1,11
5419,Coritiba,6,0,0.24,,12,3,3
5420,America-MG,18,0,0.51,,20,1,9
5420,Figueirense,13,0,0.49,,14,2,2
5421,Santos,7,0,0.53,,12,2,7
5421,Botafogo-RJ,11,0,0.47,,12,1,5
5422,Vitoria,11,0,0.4,,16,1,2
5422,Internacional,10,0,0.6,,19,1,5
5423,Sport,12,0,0.52,,10,2,2
5423,Atletico-MG,10,0,0.48,,17,2,4
5424,Flamengo,7,0,0.38,,11,1,2
5424,Palmeiras,15,0,0.62,,12,1,7
5425,Gremio,27,0,0.72,,14,0,10
5425,Ponte Preta,8,0,0.28,,13,0,2
5426,Cruzeiro,12,0,0.6,,12,4,3
5426,Sao Paulo,10,0,0.4,,9,3,5
5427,Internacional,12,0,0.51,,16,1,3
5427,America-MG,19,0,0.49,,15,1,9
5428,Ponte Preta,10,0,0.6,,22,0,9
5428,Chapecoense,7,0,0.4,,22,1,3
5429,Fluminense,26,0,0.61,,9,1,6
5429,Gremio,6,0,0.39,,10,0,1
5430,Sao Paulo,13,4,0.62,,12,1,4
5430,Athletico-PR,6,5,0.38,,17,2,4
5431,Coritiba,18,0,0.55,,18,4,7
5431,Sport,9,0,0.45,,26,1,0
5432,Botafogo-RJ,13,0,0.52,,20,5,6
5432,Vitoria,18,0,0.48,,18,1,8
5433,Atletico-MG,12,0,0.69,,15,4,7
5433,Cruzeiro,11,0,0.31,,15,1,4
5434,Palmeiras,16,0,0.51,,19,3,2
5434,Corinthians,8,0,0.49,,18,2,2
5435,Figueirense,8,0,0.37,,17,1,4
5435,Flamengo,16,0,0.63,,17,0,4
5436,Santa Cruz,16,0,0.48,,19,0,6
5436,Santos,12,0,0.52,,11,0,3
5437,Sao Paulo,10,0,0.55,,22,5,3
5437,Vitoria,10,0,0.45,,22,2,2
5438,Chapecoense,8,0,0.46,,19,0,7
5438,Gremio,17,0,0.54,,15,0,5
5439,Ponte Preta,12,3,0.53,,9,2,4
5439,Athletico-PR,9,4,0.47,,15,0,4
5440,Santos,20,0,0.61,,10,2,9
5440,Sport,12,0,0.39,,10,0,5
5441,Santa Cruz,12,0,0.54,,25,3,9
5441,Figueirense,8,0,0.46,,8,0,3
5442,Botafogo-RJ,22,0,0.46,,17,2,5
5442,America-MG,10,0,0.54,,20,1,2
5443,Coritiba,9,0,0.39,,14,1,6
5443,Palmeiras,9,0,0.61,,19,2,4
5444,Cruzeiro,15,0,0.62,,9,0,9
5444,Flamengo,9,0,0.38,,9,4,5
5445,Internacional,12,0,0.45,,23,6,7
5445,Atletico-MG,15,0,0.55,,12,1,5
5446,Fluminense,12,0,0.43,,12,5,4
5446,Corinthians,16,0,0.57,,7,1,9
5447,Palmeiras,22,0,0.6,,18,2,2
5447,Santa Cruz,13,0,0.4,,24,0,3
5448,Athletico-PR,10,5,0.33,,16,1,3
5448,Santos,7,3,0.67,,7,2,5
5449,America-MG,17,0,0.49,,17,3,3
5449,Coritiba,15,0,0.51,,12,1,3
5450,Vitoria,25,0,0.52,,20,2,11
5450,Chapecoense,10,0,0.48,,18,2,2
5451,Atletico-MG,20,0,0.53,,9,1,10
5451,Ponte Preta,9,0,0.47,,17,1,3
5452,Corinthians,12,0,0.61,,15,1,4
5452,Botafogo-RJ,10,0,0.39,,15,4,6
5453,Flamengo,30,0,0.62,,9,0,14
5453,Sao Paulo,8,0,0.38,,19,1,2
5454,Figueirense,16,0,0.41,,16,4,7
5454,Internacional,19,0,0.59,,15,0,12
5455,Sport,10,0,0.35,,12,2,2
5455,Fluminense,19,0,0.65,,12,4,7
5456,Gremio,17,0,0.56,,13,4,5
5456,Cruzeiro,7,0,0.44,,16,2,1
5457,Palmeiras,21,0,0.68,,6,4,6
5457,America-MG,11,0,0.32,,8,1,4
5458,Ponte Preta,15,0,0.64,,11,3,12
5458,Cruzeiro,7,0,0.36,,14,0,2
5459,Botafogo-RJ,20,0,0.65,,12,5,14
5459,Figueirense,9,0,0.35,,14,0,1
5460,Santa Cruz,14,0,0.48,,13,2,7
5460,Flamengo,9,0,0.52,,12,2,3
5461,Fluminense,22,0,0.52,,9,0,4
5461,Santos,17,0,0.48,,11,3,3
5462,Atletico-MG,9,0,0.49,,24,4,3
5462,Corinthians,10,0,0.51,,11,2,2
5463,Chapecoense,11,3,0.51,,16,3,5
5463,Athletico-PR,13,4,0.49,,17,3,5
5464,Gremio,21,0,0.63,,11,1,2
5464,Vitoria,15,0,0.37,,17,4,3
5465,Sao Paulo,21,0,0.63,,9,2,3
5465,Sport,8,0,0.37,,19,0,3
5466,Coritiba,14,0,0.56,,13,1,7
5466,Internacional,10,0,0.44,,27,1,5
5467,Cruzeiro,20,0,0.51,,13,1,5
5467,Palmeiras,10,0,0.49,,14,3,6
5468,Corinthians,18,0,0.62,,14,2,12
5468,Santa Cruz,9,0,0.38,,16,2,1
5469,America-MG,17,0,0.58,,19,3,2
5469,Atletico-MG,7,0,0.42,,17,5,4
5470,Flamengo,19,0,0.57,,9,0,8
5470,Fluminense,18,0,0.43,,14,2,3
5471,Vitoria,14,0,0.61,,17,3,8
5471,Ponte Preta,15,0,0.39,,22,0,3
5472,Athletico-PR,18,12,0.48,,12,4,6
5472,Gremio,7,1,0.52,,16,3,7
5473,Internacional,22,0,0.62,,21,1,13
5473,Botafogo-RJ,15,0,0.38,,18,0,4
5474,Santos,11,0,0.64,,8,1,4
5474,Sao Paulo,8,0,0.36,,14,0,10
5475,Sport,15,0,0.57,,22,0,13
5475,Chapecoense,7,0,0.43,,10,3,2
5476,Figueirense,8,0,0.51,,19,4,4
5476,Coritiba,16,0,0.49,,23,4,3
5477,Flamengo,21,0,0.41,,11,1,8
5477,Internacional,7,0,0.59,,22,1,0
5478,Vitoria,20,0,0.66,,22,3,7
5478,Sport,8,0,0.34,,19,2,3
5479,Gremio,17,0,0.36,,10,2,4
5479,Santos,18,0,0.64,,14,3,5
5480,Coritiba,12,3,0.52,,22,2,7
5480,Athletico-PR,8,2,0.48,,16,2,3
5481,Chapecoense,15,0,0.47,,19,2,8
5481,Cruzeiro,7,0,0.53,,20,1,3
5482,Sao Paulo,19,0,0.43,,17,1,7
5482,Fluminense,9,0,0.57,,15,1,4
5483,America-MG,14,0,0.59,,10,3,8
5483,Corinthians,8,0,0.41,,13,2,4
5484,Santa Cruz,9,0,0.57,,15,4,8
5484,Ponte Preta,13,0,0.43,,16,2,0
5485,Palmeiras,14,0,0.63,,26,1,4
5485,Figueirense,8,0,0.37,,24,4,3
5486,Atletico-MG,12,0,0.45,,15,2,9
5486,Botafogo-RJ,20,0,0.55,,9,6,9
5487,Fluminense,13,0,0.56,,14,6,10
5487,Coritiba,5,0,0.44,,19,1,2
5488,Athletico-PR,15,2,0.56,,9,1,6
5488,America-MG,11,0,0.44,,12,1,6
5489,Cruzeiro,18,0,0.6,,12,5,8
5489,Vitoria,20,0,0.4,,18,5,10
5490,Internacional,19,0,0.55,,11,3,12
5490,Gremio,11,0,0.45,,11,1,3
5491,Santos,9,0,0.64,,13,1,11
5491,Chapecoense,11,0,0.36,,12,1,6
5492,Ponte Preta,22,0,0.65,,20,0,6
5492,Sao Paulo,6,0,0.35,,16,3,2
5493,Corinthians,17,0,0.49,,15,1,6
5493,Flamengo,13,0,0.51,,10,5,7
5494,Botafogo-RJ,10,0,0.45,,11,1,6
5494,Santa Cruz,15,0,0.55,,13,2,6
5495,Figueirense,17,0,0.54,,18,1,4
5495,Atletico-MG,9,0,0.46,,21,1,2
5496,Sport,17,0,0.61,,18,2,5
5496,Palmeiras,13,0,0.39,,21,1,0
5497,Chapecoense,9,0,0.39,,17,3,3
5497,Corinthians,12,0,0.61,,13,3,5
5498,Coritiba,16,0,0.51,,21,0,11
5498,Botafogo-RJ,9,0,0.49,,14,1,8
5499,Ponte Preta,11,0,0.38,,17,5,4
5499,Sport,9,0,0.62,,12,0,4
5500,Gremio,27,0,0.62,,11,1,9
5500,Figueirense,12,0,0.38,,14,1,7
5501,Flamengo,7,0,0.45,,10,0,6
5501,Atletico-MG,13,0,0.55,,23,2,5
5502,Santa Cruz,8,0,0.48,,21,1,4
5502,Internacional,11,0,0.52,,19,1,7
5503,Sao Paulo,21,0,0.55,,7,3,4
5503,America-MG,7,0,0.45,,13,0,3
5504,Vitoria,26,0,0.55,,16,4,13
5504,Fluminense,10,0,0.45,,22,3,6
5505,Cruzeiro,19,7,0.61,,9,5,4
5505,Athletico-PR,9,3,0.39,,17,4,1
5506,Palmeiras,12,0,0.38,,17,3,4
5506,Santos,10,0,0.62,,17,1,2
5507,Botafogo-RJ,17,0,0.47,,12,2,7
5507,Flamengo,10,0,0.53,,22,1,1
5508,Santos,13,0,0.58,,14,0,5
5508,Ponte Preta,19,0,0.42,,11,1,6
5509,America-MG,10,0,0.67,,9,2,4
5509,Santa Cruz,14,0,0.33,,10,2,2
5510,Internacional,8,0,0.59,,17,0,9
5510,Palmeiras,9,0,0.41,,13,1,1
5511,Figueirense,9,0,0.44,,16,3,3
5511,Chapecoense,9,0,0.56,,18,1,5
5512,Fluminense,11,0,0.36,,17,3,5
5512,Cruzeiro,12,0,0.64,,17,0,14
5513,Athletico-PR,17,0,0.52,,16,3,4
5513,Vitoria,16,0,0.48,,10,2,7
5514,Corinthians,8,0,0.56,,11,0,4
5514,Sao Paulo,7,0,0.44,,26,5,7
5515,Sport,14,0,0.45,,15,1,3
5515,Gremio,18,0,0.55,,16,2,7
5516,Atletico-MG,12,0,0.51,,16,5,3
5516,Coritiba,15,0,0.49,,18,2,3
5517,Corinthians,18,0,0.69,,15,0,7
5517,Figueirense,7,0,0.31,,21,3,5
5518,Santa Cruz,5,0,0.58,,17,7,4
5518,Coritiba,16,0,0.42,,19,0,4
5519,Palmeiras,9,0,0.57,,11,5,6
5519,Atletico-MG,5,0,0.43,,19,3,1
5520,Ponte Preta,15,0,0.51,,20,3,10
5520,Internacional,6,0,0.49,,13,1,2
5521,Gremio,27,0,0.52,,16,0,7
5521,Sao Paulo,8,0,0.48,,12,1,2
5522,Athletico-PR,16,5,0.42,,13,0,2
5522,Fluminense,9,3,0.58,,20,0,7
5523,Cruzeiro,29,0,0.61,,15,2,12
5523,Sport,8,0,0.39,,18,1,3
5524,Chapecoense,4,0,0.37,,14,1,0
5524,Botafogo-RJ,14,0,0.63,,16,5,3
5525,Vitoria,23,0,0.57,,15,3,13
5525,Santos,9,0,0.43,,11,2,2
5526,Flamengo,23,0,0.62,,11,1,4
5526,America-MG,10,0,0.38,,13,2,5
5527,Figueirense,6,0,0.35,,19,1,6
5527,Vitoria,12,0,0.65,,26,0,3
5528,Sport,10,0,0.49,,23,1,6
5528,Athletico-PR,8,0,0.51,,9,1,1
5529,Atletico-MG,15,0,0.58,,13,1,10
5529,Santa Cruz,8,0,0.42,,12,1,3
5530,Sao Paulo,21,0,0.68,,13,3,13
5530,Chapecoense,7,0,0.32,,11,0,1
5531,Fluminense,5,0,0.54,,21,1,1
5531,Ponte Preta,14,0,0.46,,21,0,7
5532,Coritiba,12,0,0.51,,9,0,8
5532,Flamengo,6,0,0.49,,13,0,2
5533,Internacional,6,0,0.55,,19,3,3
5533,Corinthians,13,0,0.45,,19,2,8
5534,Santos,8,0,0.5,,12,5,2
5534,Cruzeiro,13,0,0.5,,10,2,4
5535,Botafogo-RJ,12,0,0.46,,20,1,3
5535,Palmeiras,13,0,0.54,,23,4,4
5536,America-MG,10,0,0.47,,15,1,8
5536,Gremio,7,0,0.53,,8,4,1
5537,Vitoria,11,0,0.55,,9,4,7
5537,Coritiba,19,0,0.45,,19,2,4
5538,Sport,12,0,0.72,,8,1,9
5538,America-MG,6,0,0.28,,22,0,3
5539,Santos,10,0,0.4,,10,1,4
5539,Flamengo,17,0,0.6,,9,1,9
5540,Athletico-PR,10,7,0.44,,11,3,1
5540,Corinthians,12,3,0.56,,12,4,6
5541,Ponte Preta,8,0,0.37,,16,0,5
5541,Botafogo-RJ,3,0,0.63,,12,1,2
5542,Gremio,15,0,0.62,,18,2,5
5542,Santa Cruz,13,0,0.38,,18,0,4
5543,Sao Paulo,21,0,0.61,,9,1,12
5543,Atletico-MG,8,0,0.39,,17,1,3
5544,Cruzeiro,12,0,0.42,,10,1,6
5544,Internacional,11,0,0.58,,14,2,4
5545,Chapecoense,13,0,0.34,,18,1,2
5545,Palmeiras,23,0,0.66,,15,0,8
5547,Flamengo,16,4,0.53,,11,5,11
5547,Athletico-PR,11,2,0.47,,11,2,3
5548,America-MG,9,0,0.42,,11,1,2
5548,Santos,7,0,0.58,,7,3,3
5549,Coritiba,11,0,0.52,,20,0,3
5549,Ponte Preta,11,0,0.48,,18,5,4
5550,Palmeiras,18,0,0.59,,13,4,4
5550,Vitoria,10,0,0.41,,20,5,2
5551,Santa Cruz,13,0,0.48,,15,2,6
5551,Sao Paulo,12,0,0.52,,24,0,7
5552,Internacional,15,0,0.54,,22,2,7
5552,Fluminense,10,0,0.46,,14,1,3
5553,Figueirense,13,0,0.41,,18,1,3
5553,Sport,16,0,0.59,,16,1,5
5554,Atletico-MG,14,0,0.57,,15,3,5
5554,Chapecoense,18,0,0.43,,12,3,3
5555,Corinthians,11,0,0.54,,15,2,6
5555,Cruzeiro,14,0,0.46,,8,5,6
5557,Sport,13,0,0.37,,24,1,5
5557,Flamengo,11,0,0.63,,15,0,9
5558,Ponte Preta,15,0,0.42,,21,1,11
5558,Figueirense,3,0,0.58,,25,3,3
5559,Fluminense,16,0,0.6,,12,2,9
5559,America-MG,5,0,0.4,,28,0,2
5560,Gremio,13,0,0.39,,15,3,6
5560,Corinthians,26,0,0.61,,14,0,10
5561,Cruzeiro,17,0,0.67,,15,4,4
5561,Coritiba,7,0,0.33,,20,2,5
5562,Santos,12,0,0.37,,24,1,4
5562,Atletico-MG,13,0,0.63,,9,3,7
5563,Vitoria,14,0,0.53,,15,2,3
5563,Santa Cruz,10,0,0.47,,20,9,5
5564,Sao Paulo,13,0,0.63,,11,2,8
